SBWY_STN_CD, SBWY_STN_NM, SBWY_LN_CD, SBWY_LN_NM, AGGR_YMDHMS
994611,효자(의정부경전철),901,의정부경전철,20191014000000
994612,곤제,901,의정부경전철,20191014000000
994613,어룡,901,의정부경전철,20191014000000
994614,송산,901,의정부경전철,20191014000000
994615,탑석,901,의정부경전철,20191014000000
010000,서울,101,경부선,20191015000000
010017,남영,101,경부선,20191015000000
010032,용산,101,경부선,20191015000000
010058,노량진,101,경부선,20191015000000
010073,대방,101,경부선,20191015000000
010091,영등포,101,경부선,20191015000000
010106,신도림,101,경부선,20191015000000
010081,신길,101,경부선,20191015000000
010117,구로,101,경부선,20191015000000
010141,가산디지털단지,101,경부선,20191015000000
010173,금천구청,101,경부선,20191015000000
010196,석수,101,경부선,20191015000000
010215,관악,101,경부선,20191015000000
010239,안양,101,경부선,20191015000000
010261,명학,101,경부선,20191015000000
010275,금정,101,경부선,20191015000000
010297,군포,101,경부선,20191015000000
010339,의왕,101,경부선,20191015000000
010368,성균관대,101,경부선,20191015000000
010394,화서,101,경부선,20191015000000
010415,수원,101,경부선,20191015000000
010161,독산,101,경부선,20191015000000
010444,세류,101,경부선,20191015000000
010487,병점,101,경부선,20191015000000
010511,세마,101,경부선,20191015000000
010538,오산대,101,경부선,20191015000000
010570,오산,101,경부선,20191015000000
010605,진위,101,경부선,20191015000000
010648,송탄,101,경부선,20191015000000
010670,서정리,101,경부선,20191015000000
010713,지제,101,경부선,20191015000000
010754,평택,101,경부선,20191015000000
010313,당정,101,경부선,20191015000000
1G0022,서동탄,101,경부선,20191015000000
H10219,광명,101,경부선,20191015000000
010848,성환,101,경부선,20191015000000
010902,직산,101,경부선,20191015000000
